Date,Yield
2009-10-31,0.002820833333333333
2009-09-30,0.0027558333333333337
2009-08-31,0.0028325
2009-07-31,0.002900833333333333
2009-06-30,0.0029458333333333337
2009-05-31,0.0028841666666666664
2009-04-30,0.0026008333333333335
2009-03-31,0.0022208333333333333
2009-02-28,0.0025125000000000004
2009-01-31,0.0023683333333333334
2008-12-31,0.001845
2008-11-30,0.002435
2008-10-31,0.0032958333333333333
2008-09-30,0.0031875000000000002
2008-08-31,0.0031775
2008-07-31,0.00329
2008-06-30,0.003309166666666667
2008-05-31,0.0033841666666666664
2008-04-30,0.0031083333333333336
2008-03-31,0.0028425
2008-02-29,0.0029258333333333337
2008-01-31,0.002995833333333334
2007-12-31,0.0033541666666666668
2007-11-30,0.003283333333333333
2007-10-31,0.0037275
2007-09-30,0.0038233333333333335
2007-08-31,0.0037758333333333333
2007-07-31,0.003950833333333333
2007-06-30,0.004188333333333333
2007-05-31,0.004075
2007-04-30,0.003853333333333333
2007-03-31,0.0038716666666666665
2007-02-28,0.0038066666666666665
2007-01-31,0.004008333333333333
2006-12-31,0.00392
2006-11-30,0.0037166666666666663
2006-10-31,0.003833333333333333
2006-09-30,0.003858333333333333
2006-08-31,0.00394
2006-07-31,0.004150833333333333
2006-06-30,0.004281666666666666
2006-05-31,0.0042675000000000005
2006-04-30,0.004210833333333333
2006-03-31,0.004040833333333334
2006-02-28,0.0037941666666666666
2006-01-31,0.003764166666666667
2005-12-31,0.003660833333333333
2005-11-30,0.003738333333333333
2005-10-31,0.0037941666666666666
2005-09-30,0.0036049999999999997
2005-08-31,0.0033466666666666666
2005-07-31,0.003565
2005-06-30,0.0032624999999999998
2005-05-31,0.003319166666666667
2005-04-30,0.0035000000000000005
2005-03-31,0.003735833333333333
2005-02-28,0.003649166666666666
2005-01-31,0.0034416666666666667
2004-12-31,0.003516666666666666
2004-11-30,0.0036258333333333333
2004-10-31,0.0033541666666666668
2004-09-30,0.003434166666666667
2004-08-31,0.0034325
2004-07-31,0.003730833333333334
2004-06-30,0.003819166666666667
2004-05-31,0.003874166666666667
2004-04-30,0.0037558333333333332
2004-03-31,0.0031975000000000003
2004-02-29,0.0033108333333333336
2004-01-31,0.003445
2003-12-31,0.00354
2003-11-30,0.0036116666666666662
2003-10-31,0.0035791666666666667
2003-09-30,0.0032825
2003-08-31,0.003721666666666667
2003-07-31,0.0036733333333333336
2003-06-30,0.0029291666666666667
2003-05-31,0.0028099999999999996
2003-04-30,0.0031983333333333334
2003-03-31,0.003165
2003-02-28,0.003076666666666667
2003-01-31,0.003303333333333333
2002-12-31,0.00318
2002-11-30,0.003505833333333333
2002-10-31,0.003245
2002-09-30,0.002996666666666667
2002-08-31,0.0034525
2002-07-31,0.0037175000000000003
2002-06-30,0.003999166666666667
2002-05-31,0.004204166666666667
2002-04-30,0.004239166666666666
2002-03-31,0.004496666666666666
2002-02-28,0.0040641666666666664
2002-01-31,0.004194166666666667
2001-12-31,0.004209166666666667
2001-11-30,0.00396
2001-10-31,0.0035266666666666667
2001-09-30,0.0038233333333333335
2001-08-31,0.004026666666666667
2001-07-31,0.0042116666666666665
2001-06-30,0.00451
2001-05-31,0.004484166666666667
2001-04-30,0.004448333333333334
2001-03-31,0.0040975000000000004
2001-02-28,0.004079999999999999
2001-01-31,0.004261666666666666
2000-12-31,0.00426
2000-11-30,0.004556666666666666
2000-10-31,0.0047925
2000-09-30,0.004835
2000-08-31,0.004770833333333333
2000-07-31,0.005025833333333333
2000-06-30,0.005025833333333333
2000-05-31,0.005226666666666668
2000-04-30,0.005176666666666666
2000-03-31,0.005003333333333333
2000-02-29,0.005340833333333334
2000-01-31,0.0055541666666666665
